User ID,Gender,Age,EstimatedSalary,Purchased,Occupation,Education Level,Marital Status
15720943,Male,23,105051,0,Engineer,Bachelor,Divorced
15619465,Female,45,31079,1,Salesperson,Master,Widowed
15584545,Female,35,94369,0,Chef,Master,Single
15588080,Female,54,96776,1,Teacher,High School,Widowed
15785170,Female,45,61608,0,Artist,High School,Married
15711218,Male,36,82140,0,Salesperson,Bachelor,Widowed
15593715,Male,58,105024,1,Artist,Bachelor,Divorced
15609637,Female,42,86966,0,Chef,PhD,Widowed
15638963,Female,19,63138,0,Technician,Master,Widowed
15768151,Female,54,128986,1,Manager,Master,Widowed
15789863,Male,25,74757,0,Technician,Bachelor,Married
15694829,Female,33,140000,1,Artist,High School,Single
15767871,Male,21,49308,0,Technician,High School,Married
15748589,Female,47,49771,1,Teacher,Bachelor,Widowed
15570932,Male,35,109355,0,Technician,Bachelor,Married
15798850,Male,27,77436,0,Salesperson,Bachelor,Divorced
15624510,Male,22,26914,0,Salesperson,PhD,Single
15577514,Male,46,105430,1,Retired,Bachelor,Married
15673367,Female,30,49343,0,Manager,Bachelor,Divorced
15671766,Female,24,76852,0,Technician,Master,Married
15682268,Male,32,59427,0,Salesperson,PhD,Widowed
15592877,Male,32,51120,0,Doctor,Bachelor,Divorced
15795224,Female,33,132129,1,Artist,Master,Single
15574305,Male,35,57803,0,Artist,Bachelor,Widowed
15629739,Female,46,58909,1,Chef,Master,Single
15710257,Female,35,10000,0,Retired,Bachelor,Married
15665760,Male,39,126616,1,Salesperson,Master,Single
15750447,Male,40,52284,1,Salesperson,High School,Widowed
15654230,Female,53,132082,1,Technician,PhD,Married
15573452,Female,24,48213,0,Engineer,Master,Widowed
15689237,Male,37,22797,0,Retired,High School,Widowed
15750335,Female,36,36072,0,Clerk,High School,Divorced
15594762,Female,41,71342,1,Salesperson,Bachelor,Married
15753861,Female,51,150000,1,Doctor,Master,Married
15584114,Male,25,14599,0,Salesperson,Bachelor,Married
15581654,Female,34,31864,0,Technician,Bachelor,Divorced
15614187,Male,52,77048,1,Technician,Bachelor,Married
15725660,Male,32,86762,0,Chef,Bachelor,Single
15699284,Female,32,10000,0,Clerk,High School,Widowed
15768151,Female,51,96572,1,Salesperson,High School,Widowed
15689751,Male,29,94950,0,Artist,Master,Divorced
15814816,Male,30,57871,0,Teacher,High School,Divorced
15646091,Female,46,24245,1,Retired,Master,Married
15697574,Female,36,63523,0,Retired,PhD,Single
15778830,Female,51,45268,1,Artist,PhD,Single
15730448,Male,24,78121,0,Teacher,High School,Divorced
15804002,Male,20,81017,0,Salesperson,PhD,Married
15766609,Female,48,61865,0,Manager,Bachelor,Divorced
15807525,Female,57,51077,1,Doctor,High School,Divorced
15629739,Female,48,62973,1,Salesperson,PhD,Married
15795224,Female,34,132096,1,Chef,Master,Married
15782530,Female,35,114742,0,Artist,Bachelor,Widowed
15666675,Female,47,103738,0,Salesperson,PhD,Divorced
15792818,Male,51,41416,1,Chef,PhD,Widowed
15793890,Female,35,102779,0,Manager,Master,Widowed
15714658,Male,50,72286,1,Doctor,Bachelor,Single
15794566,Female,53,111754,0,Clerk,Master,Married
15699619,Male,36,107302,1,Chef,Master,Single
15684801,Male,25,114266,0,Doctor,Bachelor,Widowed
15764195,Female,18,51339,0,Teacher,Master,Widowed
15720745,Female,35,150000,1,Doctor,Bachelor,Married
15800890,Female,43,150000,1,Doctor,PhD,Single
15673619,Male,22,62375,0,Clerk,High School,Married
15637593,Male,40,93765,1,Salesperson,PhD,Married
15672091,Female,18,50321,0,Engineer,Master,Widowed
15722758,Male,27,44769,0,Manager,PhD,Single
15757632,Female,36,106272,0,Doctor,PhD,Widowed
15654296,Female,49,60337,1,Doctor,PhD,Married
15785170,Female,40,66284,0,Technician,Bachelor,Widowed
15786993,Female,27,79871,0,Technician,Master,Married
15598044,Female,30,105433,0,Engineer,Bachelor,Married
15581654,Female,36,32095,0,Teacher,High School,Single
15722061,Female,49,150000,1,Artist,Master,Single
15697686,Male,32,64707,0,Clerk,Bachelor,Single
15579781,Female,30,36271,0,Retired,Master,Widowed
15762228,Female,23,73425,0,Teacher,PhD,Divorced
15652400,Female,39,60541,0,Manager,Bachelor,Widowed
15709476,Male,22,28753,0,Retired,Bachelor,Widowed
15592570,Male,50,44211,1,Engineer,Bachelor,Single
15789432,Female,43,84357,0,Technician,PhD,Widowed
15611191,Female,55,74381,1,Retired,Master,Married
15579781,Female,26,56929,0,Teacher,Master,Married
15674331,Male,41,85371,0,Manager,PhD,Divorced
15739160,Male,44,73055,0,Clerk,Master,Married
15579212,Male,36,72167,0,Artist,Bachelor,Married
15814553,Male,56,82519,1,Engineer,Bachelor,Single
15721007,Female,40,67160,1,Salesperson,High School,Widowed
15732987,Male,60,150000,1,Manager,Master,Single
15638003,Female,36,62316,0,Engineer,High School,Divorced
15766289,Male,30,74112,0,Teacher,High School,Widowed
15663161,Male,36,101480,1,Artist,Master,Single
15584114,Male,25,64883,0,Doctor,Master,Single
15644296,Female,33,73595,0,Clerk,PhD,Married
15699284,Female,31,57663,0,Doctor,Bachelor,Widowed
15739160,Male,42,93526,0,Artist,Master,Single
15670619,Male,24,103867,0,Manager,Bachelor,Divorced
15746203,Female,45,150000,1,Doctor,High School,Divorced
15575002,Female,36,34165,0,Clerk,High School,Married
15614187,Male,52,88622,1,Manager,High School,Single
15664907,Male,60,150000,1,Engineer,PhD,Widowed
15679760,Male,21,32003,0,Teacher,Master,Single
15697020,Female,39,46154,0,Clerk,Bachelor,Single
15610403,Female,30,70960,0,Manager,Bachelor,Married
15619653,Male,37,73475,0,Engineer,High School,Divorced
15666675,Female,45,108893,0,Teacher,Master,Widowed
15610140,Female,33,10000,0,Technician,High School,Single
15759066,Female,36,44675,0,Retired,Bachelor,Widowed
15811613,Female,38,92885,0,Teacher,PhD,Single
15611191,Female,50,92038,1,Manager,Bachelor,Married
15680243,Female,21,10000,0,Retired,High School,Widowed
15729908,Male,50,104221,1,Retired,PhD,Married
15586757,Male,40,132986,1,Salesperson,Bachelor,Widowed
15603246,Female,25,87579,0,Manager,PhD,Widowed
15674206,Male,35,72497,0,Manager,High School,Widowed
15617877,Female,47,70668,0,Retired,Master,Married
15578738,Female,18,93671,0,Chef,Master,Widowed
15570932,Male,34,150000,0,Doctor,Master,Widowed
15735878,Male,55,142936,1,Salesperson,Bachelor,Married
15729908,Male,50,103242,1,Clerk,PhD,Divorced
15756932,Male,22,116487,0,Engineer,PhD,Married
15779862,Male,31,102498,0,Doctor,Master,Widowed
15807837,Male,47,49846,1,Artist,PhD,Divorced
15638646,Male,49,126356,0,Retired,Master,Single
15689237,Male,42,69920,0,Teacher,PhD,Single
15807837,Male,46,29569,1,Chef,Bachelor,Widowed
15674331,Male,44,63024,0,Teacher,PhD,Widowed
15809823,Male,29,41625,0,Manager,PhD,Divorced
15584545,Female,30,78978,0,Chef,Bachelor,Married
15671387,Female,41,83513,0,Teacher,PhD,Married
15749381,Female,59,10000,1,Retired,High School,Single
15680243,Female,20,25412,0,Chef,High School,Single
15697997,Female,39,75258,0,Clerk,Master,Divorced
15639576,Female,47,97095,1,Chef,Bachelor,Married
15766289,Male,25,98489,0,Teacher,Master,Married
15694288,Female,32,114724,1,Artist,Bachelor,Married
15587177,Male,41,69454,0,Artist,Bachelor,Single
15598840,Female,32,112144,1,Technician,High School,Single
15668385,Male,37,76153,0,Engineer,PhD,Widowed
15713144,Male,32,35542,0,Artist,Master,Widowed
15753874,Female,39,71159,0,Technician,Bachelor,Single
15769596,Female,59,106666,1,Artist,Bachelor,Widowed
15810075,Female,47,23749,0,Retired,Bachelor,Widowed
15748589,Female,45,38106,1,Technician,Bachelor,Married
15724161,Female,51,52229,0,Artist,Master,Married
15685536,Male,32,57361,0,Teacher,Bachelor,Divorced
15736760,Female,46,58081,1,Teacher,Master,Single
15721007,Female,45,78516,1,Teacher,Bachelor,Single
15619087,Female,34,56401,0,Technician,PhD,Widowed
15701962,Male,40,62677,0,Manager,High School,Married
15578738,Female,18,78783,0,Technician,Bachelor,Married
15707634,Male,50,41863,1,Engineer,High School,Single
15775335,Male,53,89763,1,Manager,PhD,Single
15668521,Female,48,32114,1,Retired,PhD,Divorced
15745083,Male,23,67111,0,Teacher,High School,Single
15706071,Male,49,67678,1,Doctor,PhD,Single
15646936,Male,53,60776,1,Technician,Bachelor,Widowed
15592877,Male,30,66234,0,Doctor,PhD,Married
15667265,Female,28,73427,0,Clerk,Bachelor,Married
15742204,Male,46,25634,1,Salesperson,Bachelor,Divorced
15595228,Female,20,10000,0,Technician,High School,Single
15708228,Male,34,59591,0,Doctor,Master,Married
15678201,Male,45,60330,1,Technician,Bachelor,Widowed
15638963,Female,21,57533,0,Technician,Bachelor,Single
15776348,Female,24,57521,0,Technician,PhD,Single
15571059,Female,30,31028,0,Technician,Bachelor,Married
15587013,Male,22,79354,0,Teacher,High School,Widowed
15610403,Female,26,49318,0,Salesperson,Bachelor,Single
15780572,Female,51,76136,1,Teacher,High School,Single
15753861,Female,46,127371,1,Teacher,High School,Widowed
15716781,Female,41,81566,0,Artist,PhD,Married
15627220,Male,37,71922,0,Teacher,Bachelor,Single
15697020,Female,41,31880,0,Retired,High School,Married
15654230,Female,57,116056,1,Artist,High School,Widowed
15810800,Female,40,63797,0,Chef,PhD,Widowed
15680243,Female,23,49829,0,Salesperson,PhD,Widowed
15724402,Female,23,115069,0,Manager,PhD,Married
15672330,Male,49,20441,1,Salesperson,High School,Divorced
15617482,Male,47,58649,1,Doctor,Bachelor,Single
15680243,Female,21,43754,0,Salesperson,PhD,Divorced
15800515,Female,35,122464,1,Chef,Master,Single
15699247,Male,28,95040,0,Teacher,PhD,Divorced
15801247,Male,34,16019,0,Retired,Master,Married
15695679,Female,42,55824,0,Retired,PhD,Widowed
15697574,Female,33,62671,0,Salesperson,Bachelor,Divorced
15642885,Male,24,19600,0,Technician,Master,Widowed
15594577,Male,23,40058,0,Manager,Bachelor,Married
15699247,Male,30,109894,0,Engineer,Master,Widowed
15670619,Male,28,87990,0,Chef,Bachelor,Divorced
15750335,Female,35,71124,0,Salesperson,PhD,Widowed
15736228,Male,37,51745,0,Salesperson,Bachelor,Single
15578006,Male,24,54529,0,Salesperson,Bachelor,Divorced
15646227,Male,43,120557,1,Doctor,PhD,Divorced
15798850,Male,25,101882,0,Engineer,Bachelor,Married
15745232,Male,24,43018,0,Engineer,High School,Widowed
15612465,Male,34,115684,0,Engineer,PhD,Single
15602373,Male,32,85108,0,Engineer,High School,Widowed
15746139,Male,22,117441,0,Engineer,PhD,Divorced
15642725,Male,38,46239,0,Clerk,Bachelor,Married
15720745,Female,40,141057,1,Technician,Master,Married
15793890,Female,38,83388,0,Artist,Bachelor,Divorced
15649668,Male,39,64584,0,Salesperson,High School,Widowed
15586757,Male,41,150000,1,Manager,PhD,Single
15689237,Male,43,69642,0,Artist,Master,Divorced
15631912,Female,31,110494,0,Manager,Master,Single
15678168,Female,42,38492,0,Salesperson,High School,Married
15644296,Female,31,106261,0,Doctor,Bachelor,Married
15768293,Female,41,68636,0,Artist,High School,Widowed
15744919,Female,31,75946,0,Technician,Bachelor,Divorced
15665416,Female,40,50241,0,Clerk,High School,Married
15605000,Female,60,93121,0,Manager,Bachelor,Single
15769902,Male,45,81137,0,Engineer,Bachelor,Married
15793890,Female,34,99435,0,Engineer,Bachelor,Widowed
15782530,Female,35,108931,0,Clerk,Master,Single
15750839,Female,27,112139,1,Artist,PhD,Single
15811177,Female,36,91177,0,Artist,Master,Married
15767681,Female,35,84455,0,Engineer,High School,Widowed
15801247,Male,33,39648,0,Engineer,High School,Married
15727696,Male,33,126721,1,Retired,Master,Widowed
15746737,Male,20,78260,0,Manager,Master,Single
15760570,Male,39,96155,0,Manager,Bachelor,Widowed
15679297,Male,32,63667,0,Salesperson,High School,Divorced
15727696,Male,28,131000,1,Chef,Bachelor,Single
15697997,Female,36,92012,0,Chef,PhD,Married
15673367,Female,29,45736,0,Engineer,High School,Married
15793813,Female,31,132589,0,Doctor,PhD,Widowed
15726358,Female,24,26226,0,Salesperson,Bachelor,Single
15646936,Male,52,68922,1,Retired,PhD,Divorced
15734161,Female,38,84521,1,Retired,Master,Divorced
15603246,Female,26,56392,0,Technician,Master,Single
15592877,Male,34,44600,0,Doctor,Bachelor,Widowed
15798659,Female,29,91647,0,Manager,Master,Married
15611191,Female,54,116249,1,Engineer,PhD,Single
15646091,Female,44,49129,1,Manager,Bachelor,Divorced
15649487,Male,45,11372,1,Clerk,Bachelor,Married
15800890,Female,43,113536,1,Clerk,High School,Single
15772798,Male,35,101160,0,Clerk,Master,Married
15744529,Male,31,48814,0,Technician,PhD,Widowed
15629739,Female,47,41169,1,Teacher,High School,Single
15685576,Male,24,19439,0,Technician,Master,Single
15598070,Female,42,96415,0,Engineer,PhD,Divorced
15584545,Female,29,78472,0,Teacher,High School,Divorced
15801336,Female,39,94679,1,Clerk,Bachelor,Married
15569641,Female,60,65589,1,Clerk,High School,Married
15629885,Female,37,74192,0,Teacher,Bachelor,Married
15654456,Male,43,94380,1,Technician,Bachelor,Single
15614187,Male,48,115281,1,Doctor,Bachelor,Divorced
15716781,Female,40,57594,0,Artist,High School,Widowed
15683758,Male,39,47162,0,Clerk,Bachelor,Widowed
15708791,Male,57,150000,1,Engineer,PhD,Divorced
15766289,Male,30,90680,0,Salesperson,Master,Married
15684801,Male,25,89983,0,Manager,High School,Single
15577178,Female,22,70469,0,Salesperson,Master,Single
15801658,Male,21,83254,0,Salesperson,PhD,Married
15570769,Female,26,71644,0,Artist,High School,Married
15746139,Male,23,93239,0,Chef,PhD,Widowed
15672091,Female,22,37164,0,Engineer,Bachelor,Single
15622171,Male,34,99894,0,Doctor,PhD,Divorced
15614827,Female,38,76208,0,Salesperson,PhD,Widowed
15577806,Male,43,87291,1,Manager,High School,Divorced
15713912,Female,35,111847,1,Doctor,Bachelor,Divorced
15756820,Female,27,49739,0,Salesperson,PhD,Widowed
15582066,Male,38,90814,0,Engineer,High School,Single
15603942,Female,51,137898,0,Technician,Master,Married
15729908,Male,46,97009,1,Chef,Bachelor,Married
15724536,Female,46,94614,1,Chef,Bachelor,Widowed
15734312,Male,38,62270,0,Technician,Bachelor,Single
15694879,Male,35,139214,1,Artist,Bachelor,Widowed
15791174,Male,44,81144,0,Manager,Master,Single
15595228,Female,21,34952,0,Manager,Bachelor,Single
15692819,Female,58,35992,1,Artist,Master,Married
15782806,Female,29,25801,0,Technician,Bachelor,Married
15619407,Female,41,118166,0,Salesperson,Master,Married
15574305,Male,33,24112,0,Retired,High School,Married
15638646,Male,46,135507,0,Chef,Bachelor,Divorced
15699247,Male,31,93410,0,Doctor,High School,Divorced
15750839,Female,27,111703,1,Artist,PhD,Divorced
15667742,Male,32,34306,0,Chef,Bachelor,Divorced
15794661,Female,23,150000,0,Doctor,Master,Married
15735878,Male,52,141924,1,Salesperson,Bachelor,Widowed
15678201,Male,47,61607,1,Chef,High School,Single
15717893,Female,40,97872,0,Engineer,Master,Widowed
15624510,Male,20,30639,0,Artist,Master,Divorced
15610403,Female,27,35293,0,Clerk,High School,Widowed
15667742,Male,34,64071,0,Doctor,High School,Single
15807837,Male,45,30650,1,Clerk,Master,Single
15732987,Male,60,148491,1,Chef,Master,Single
15606472,Male,60,48821,1,Engineer,High School,Widowed
15599533,Female,39,32719,0,Clerk,PhD,Married
15694395,Female,27,26957,0,Salesperson,Bachelor,Divorced
15780572,Female,48,53763,1,Retired,High School,Married
15573926,Male,38,69655,1,Retired,PhD,Single
15649487,Male,43,10000,1,Technician,High School,Married
15570932,Male,34,106206,0,Chef,Bachelor,Widowed
15642725,Male,37,61894,0,Clerk,PhD,Divorced
15722758,Male,28,15740,0,Salesperson,Bachelor,Divorced
15807525,Female,60,20997,1,Retired,PhD,Divorced
15801658,Male,20,114930,0,Doctor,Master,Single
15689751,Male,26,108739,0,Engineer,Bachelor,Divorced
15622171,Male,36,62262,0,Engineer,High School,Widowed
15807909,Male,19,87546,0,Salesperson,Master,Divorced
15688172,Female,56,51163,1,Technician,High School,Married
15642725,Male,38,69434,0,Artist,PhD,Divorced
15776733,Female,29,29686,0,Technician,Bachelor,Widowed
15576219,Male,40,93308,0,Doctor,PhD,Married
15706071,Male,52,25769,1,Clerk,PhD,Divorced
15668521,Female,45,10000,1,Clerk,High School,Single
15671766,Female,24,89829,0,Engineer,Bachelor,Single
15794493,Male,41,52891,0,Clerk,Master,Single
15721592,Male,42,53104,0,Technician,High School,Widowed
15598044,Female,30,104038,0,Engineer,Bachelor,Divorced
15670615,Male,51,45231,1,Manager,Bachelor,Divorced
15672821,Female,52,136120,1,Teacher,Master,Single
15584545,Female,32,60529,0,Clerk,High School,Widowed
15589715,Female,47,118642,1,Salesperson,Bachelor,Single
15611430,Female,60,52371,1,Teacher,Master,Divorced
15776844,Male,34,83101,0,Chef,PhD,Single
15715622,Female,46,127780,1,Salesperson,High School,Widowed
15611430,Female,59,28521,1,Technician,High School,Married
15584114,Male,26,14151,0,Technician,Bachelor,Married
15733973,Female,47,138545,1,Manager,Master,Divorced
15569641,Female,55,111780,1,Doctor,High School,Married
15769902,Male,44,51688,0,Salesperson,High School,Single
15602373,Male,32,79839,0,Manager,High School,Widowed
15727311,Female,35,60728,0,Salesperson,Bachelor,Widowed
15689237,Male,37,58348,0,Salesperson,Master,Widowed
15668521,Female,47,24423,1,Technician,Bachelor,Married
15679297,Male,32,87546,0,Artist,PhD,Married
15774727,Female,29,65934,0,Chef,Bachelor,Married
15646227,Male,46,117629,1,Doctor,Master,Divorced
15662901,Male,18,78200,0,Manager,High School,Widowed
15747043,Male,48,118212,1,Teacher,Bachelor,Married
15655123,Female,24,11876,0,Retired,PhD,Single
15595135,Female,22,50741,0,Clerk,Bachelor,Divorced
15769902,Male,42,99397,0,Manager,PhD,Widowed
15776348,Female,24,95525,0,Doctor,PhD,Married
15746737,Male,21,49790,0,Chef,Bachelor,Single
15767871,Male,22,87131,0,Teacher,PhD,Widowed
15811613,Female,35,61313,0,Artist,High School,Married
15692819,Female,60,39677,1,Artist,Master,Single
15716781,Female,43,74541,0,Manager,Bachelor,Widowed
15704987,Male,31,42339,0,Doctor,High School,Divorced
15694879,Male,34,139479,1,Technician,Master,Single
15809823,Male,24,23892,0,Teacher,Master,Single
15660541,Male,38,41962,0,Salesperson,High School,Single
15801658,Male,18,74017,0,Manager,High School,Widowed
15657163,Male,32,52450,0,Retired,Master,Divorced
15598044,Female,24,103283,0,Doctor,High School,Married
15766289,Male,26,81483,0,Salesperson,Bachelor,Single
15727696,Male,32,125124,1,Retired,Master,Single
15764419,Female,28,27993,0,Manager,Bachelor,Widowed
15762605,Male,23,26027,0,Salesperson,Bachelor,Widowed
15668521,Female,45,34265,1,Clerk,Master,Single
15783029,Male,33,115123,0,Manager,Master,Divorced
15689425,Male,32,72339,0,Manager,Master,Divorced
15789109,Female,31,117668,0,Teacher,Bachelor,Widowed
15773447,Male,35,57872,0,Teacher,Bachelor,Widowed
15709441,Female,36,77039,0,Doctor,Bachelor,Divorced
15587419,Female,42,75964,1,Artist,High School,Widowed
15800890,Female,37,150000,1,Engineer,Master,Married
15649668,Male,38,98653,0,Doctor,High School,Single
15595135,Female,22,38165,0,Retired,High School,Widowed
15757632,Female,37,103248,0,Doctor,PhD,Married
15706071,Male,49,10000,1,Technician,High School,Married
15699284,Female,26,10000,0,Retired,High School,Single
15774872,Female,51,140104,1,Chef,Master,Divorced
15646936,Male,53,75822,1,Technician,Master,Married
15679651,Female,27,33856,0,Artist,PhD,Widowed
15668521,Female,48,68928,1,Engineer,Master,Single
